x,y
56.119593771123704,2.3744184754369355
55.98714521564103,2.3625174329631884
55.85504469120723,2.3510398073250953
55.723298982543156,2.339985514760676
55.59191487436957,2.3293544715079393
55.46089915140731,2.319146593804906
55.33025859837717,2.309361797889587
55.2,2.3
55.06993478012619,2.291146023106581
54.93987039787222,2.2828825682094784
54.809807690857966,2.275206368591266
54.67974749670327,2.2681141575345163
54.54969065302798,2.2616026683218036
54.419637997451964,2.2556686342357013
54.28959036759506,2.250308788558783
54.15954860107713,2.245519864573622
54.029513535518014,2.2412985955627924
53.899486008537586,2.2376417148088676
53.76946685775568,2.2345459555944207
53.639456920792156,2.232008051202026
53.50945703526687,2.230024734914257
53.37946803879967,2.2285927400136867
53.249490769010414,2.2277087997828886
